source_file,sheet,source_column,raw_township,raw_state_region,suggested_canonical_township,suggested_canonical_state_region,confidence,match_type,row_count,reason,recommended_alias_mapping
01_Data/Booking/KMMF3002 KMM Booking Data.2.xlsx,Data,Township,SHWE TAUNG,BAGO WEST,Paukkhaung,Bago (West),52.6,Unmatched,2,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Shwedaung (Bago (West)),"""Paukkhaung"": [""SHWE TAUNG""]"
01_Data/Booking/KMMF3002 KMM Booking Data.2.xlsx,Data,Township,SHWE TAUNG,BAGO WEST,Padaung,Bago (West),50.0,Unmatched,2,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Shwedaung (Bago (West)),"""Padaung"": [""SHWE TAUNG""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Taryarwaddy,BAGO WEST,Thayarwady,Bago (West),85.7,Unmatched,2,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Thayarwady (Bago (West)),"""Thayarwady"": [""Taryarwaddy""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Taryarwaddy,BAGO WEST,Pyay,Bago (West),40.0,Unmatched,2,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Thayarwady (Bago (West)),"""Pyay"": [""Taryarwaddy""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Taryarwaddy,BAGO WEST,Letpadan,Bago (West),31.6,Unmatched,2,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Thayarwady (Bago (West)),"""Letpadan"": [""Taryarwaddy""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Thar Paung,AYEYARWADDY,Thabaung,Ayeyarwady,82.4,Unmatched,2,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Thabaung (Ayeyarwady),"""Thabaung"": [""Thar Paung""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Thar Paung,AYEYARWADDY,Paung,Mon,71.4,Unmatched,2,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Thabaung (Ayeyarwady),"""Paung"": [""Thar Paung""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Thar Paung,AYEYARWADDY,Thantlang,Chin,66.7,Unmatched,2,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Thabaung (Ayeyarwady),"""Thantlang"": [""Thar Paung""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Thar Poung,AYEYARWADDY,Thabaung,Ayeyarwady,70.6,Unmatched,2,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Thabaung (Ayeyarwady),"""Thabaung"": [""Thar Poung""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Thar Poung,AYEYARWADDY,Hpapun,Kayin,66.7,Unmatched,2,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Thabaung (Ayeyarwady),"""Hpapun"": [""Thar Poung""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Thar Poung,AYEYARWADDY,Thaton,Mon,66.7,Unmatched,2,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Thabaung (Ayeyarwady),"""Thaton"": [""Thar Poung""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Tharsi,MANDALAY,Thazi,Mandalay,72.7,Unmatched,2,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Thazi (Mandalay),"""Thazi"": [""Tharsi""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Tharsi,MANDALAY,Thabeikkyin,Mandalay,47.1,Unmatched,2,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Thazi (Mandalay),"""Thabeikkyin"": [""Tharsi""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Tharsi,MANDALAY,Myittha,Mandalay,46.2,Unmatched,2,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Thazi (Mandalay),"""Myittha"": [""Tharsi""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Tonze,BAGO WEST,Thegon,Bago (West),54.5,Unmatched,2,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Thegon (Bago (West)),"""Thegon"": [""Tonze""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Tonze,BAGO WEST,Monyo,Bago (West),40.0,Unmatched,2,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Thegon (Bago (West)),"""Monyo"": [""Tonze""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Tonze,BAGO WEST,Zigon,Bago (West),40.0,Unmatched,2,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Thegon (Bago (West)),"""Zigon"": [""Tonze""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Twante,YANGON,Twantay,Yangon,76.9,Unmatched,2,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Twantay (Yangon),"""Twantay"": [""Twante""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Twante,YANGON,Tamwe,Yangon,54.5,Unmatched,2,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Twantay (Yangon),"""Tamwe"": [""Twante""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Twante,YANGON,Htantabin,Yangon,53.3,Unmatched,2,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Twantay (Yangon),"""Htantabin"": [""Twante""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Watt Htee Kan,BAGO WEST,Nattalin,Bago (West),52.6,Unmatched,2,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Nattalin (Bago (West)),"""Nattalin"": [""Watt Htee Kan""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Watt Htee Kan,BAGO WEST,Thegon,Bago (West),47.1,Unmatched,2,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Nattalin (Bago (West)),"""Thegon"": [""Watt Htee Kan""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Watt Htee Kan,BAGO WEST,Paukkhaung,Bago (West),38.1,Unmatched,2,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Nattalin (Bago (West)),"""Paukkhaung"": [""Watt Htee Kan""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Yay Tar Shae ,BAGO EAST,Yedashe,Bago (East),58.8,Unmatched,2,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Yedashe (Bago (East)),"""Yedashe"": [""Yay Tar Shae""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Yay Tar Shae ,BAGO EAST,Kyauktaga,Bago (East),52.6,Unmatched,2,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Yedashe (Bago (East)),"""Kyauktaga"": [""Yay Tar Shae""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Yay Tar Shae ,BAGO EAST,Kyaukkyi,Bago (East),33.3,Unmatched,2,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Yedashe (Bago (East)),"""Kyaukkyi"": [""Yay Tar Shae""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Ye Kyi,AYEYARWADDY,Yegyi,Ayeyarwady,80.0,Unmatched,2,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Yegyi (Ayeyarwady),"""Yegyi"": [""Ye Kyi""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Ye Kyi,AYEYARWADDY,Kyaukkyi,Bago (East),61.5,Unmatched,2,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Yegyi (Ayeyarwady),"""Kyaukkyi"": [""Ye Kyi""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Ye Kyi,AYEYARWADDY,Ye-U,Sagaing,60.0,Unmatched,2,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Yegyi (Ayeyarwady),"""Ye-U"": [""Ye Kyi""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,,YANGON,,,,Unmatched,1,blank Township value,
01_Data/Booking/KMMF3002 KMM Booking Data.2.xlsx,Data,Township,,,,,,Unmatched,1,blank Township value,
01_Data/Stock/2026_KMM_R2_STOCK.xlsx,02) STOCK,Location,0,,Bogale,Ayeyarwady,0.0,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Bogale (Ayeyarwady),"""Bogale"": [""0""]"
01_Data/Stock/2026_KMM_R2_STOCK.xlsx,02) STOCK,Location,0,,Danubyu,Ayeyarwady,0.0,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Bogale (Ayeyarwady),"""Danubyu"": [""0""]"
01_Data/Stock/2026_KMM_R2_STOCK.xlsx,02) STOCK,Location,0,,Dedaye,Ayeyarwady,0.0,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Bogale (Ayeyarwady),"""Dedaye"": [""0""]"
01_Data/Stock/2026_KMM_R2_STOCK.xlsx,02) STOCK,Location,605,,Bogale,Ayeyarwady,0.0,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Bogale (Ayeyarwady),"""Bogale"": [""605""]"
01_Data/Stock/2026_KMM_R2_STOCK.xlsx,02) STOCK,Location,605,,Danubyu,Ayeyarwady,0.0,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Bogale (Ayeyarwady),"""Danubyu"": [""605""]"
01_Data/Stock/2026_KMM_R2_STOCK.xlsx,02) STOCK,Location,605,,Dedaye,Ayeyarwady,0.0,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Bogale (Ayeyarwady),"""Dedaye"": [""605""]"
01_Data/Booking/KMMF3002 KMM Booking Data.2.xlsx,Data,Township,BOGALAE,AYEYARWADDY,Bogale,Ayeyarwady,92.3,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Bogale (Ayeyarwady),"""Bogale"": [""BOGALAE""]"
01_Data/Booking/KMMF3002 KMM Booking Data.2.xlsx,Data,Township,BOGALAE,AYEYARWADDY,Bawlake,Kayah,71.4,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Bogale (Ayeyarwady),"""Bawlake"": [""BOGALAE""]"
01_Data/Booking/KMMF3002 KMM Booking Data.2.xlsx,Data,Township,BOGALAE,AYEYARWADDY,Mongla,Shan (East),61.5,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Bogale (Ayeyarwady),"""Mongla"": [""BOGALAE""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Ba Yint Naung,YANGON,Botahtaung,Yangon,66.7,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Botahtaung (Yangon),"""Botahtaung"": [""Ba Yint Naung""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Ba Yint Naung,YANGON,Sanchaung,Yangon,60.0,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Botahtaung (Yangon),"""Sanchaung"": [""Ba Yint Naung""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Ba Yint Naung,YANGON,Pazundaung,Yangon,57.1,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Botahtaung (Yangon),"""Pazundaung"": [""Ba Yint Naung""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Da Nu Phyu,AYEYARWADDY,Danubyu,Ayeyarwady,80.0,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Danubyu (Ayeyarwady),"""Danubyu"": [""Da Nu Phyu""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Da Nu Phyu,AYEYARWADDY,Phyu,Bago (East),66.7,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Danubyu (Ayeyarwady),"""Phyu"": [""Da Nu Phyu""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Da Nu Phyu,AYEYARWADDY,Kyaukpyu,Rakhine,62.5,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Danubyu (Ayeyarwady),"""Kyaukpyu"": [""Da Nu Phyu""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Dagon Seikkan,YANGON,Dagon Myothit (Seikkan),Yangon,77.4,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Dagon Myothit (Seikkan) (Yangon),"""Dagon Myothit (Seikkan)"": [""Dagon Seikkan""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Dagon Seikkan,YANGON,Dagon,Yangon,58.8,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Dagon Myothit (Seikkan) (Yangon),"""Dagon"": [""Dagon Seikkan""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Dagon Seikkan,YANGON,Insein,Yangon,55.6,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Dagon Myothit (Seikkan) (Yangon),"""Insein"": [""Dagon Seikkan""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Danu Phyu,AYEYARWADDY,Danubyu,Ayeyarwady,80.0,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Danubyu (Ayeyarwady),"""Danubyu"": [""Danu Phyu""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Danu Phyu,AYEYARWADDY,Phyu,Bago (East),66.7,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Danubyu (Ayeyarwady),"""Phyu"": [""Danu Phyu""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Danu Phyu,AYEYARWADDY,Kyaukpyu,Rakhine,62.5,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Danubyu (Ayeyarwady),"""Kyaukpyu"": [""Danu Phyu""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Danu Phyu ,AYEYARWADDY,Danubyu,Ayeyarwady,80.0,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Danubyu (Ayeyarwady),"""Danubyu"": [""Danu Phyu""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Danu Phyu ,AYEYARWADDY,Phyu,Bago (East),66.7,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Danubyu (Ayeyarwady),"""Phyu"": [""Danu Phyu""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Danu Phyu ,AYEYARWADDY,Kyaukpyu,Rakhine,62.5,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Danubyu (Ayeyarwady),"""Kyaukpyu"": [""Danu Phyu""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Danuphyu ,AYEYARWADDY,Danubyu,Ayeyarwady,80.0,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Danubyu (Ayeyarwady),"""Danubyu"": [""Danuphyu""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Danuphyu ,AYEYARWADDY,Phyu,Bago (East),66.7,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Danubyu (Ayeyarwady),"""Phyu"": [""Danuphyu""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Danuphyu ,AYEYARWADDY,Kyaukpyu,Rakhine,62.5,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Danubyu (Ayeyarwady),"""Kyaukpyu"": [""Danuphyu""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Dike U,BAGO EAST,Daik-U,Bago (East),83.3,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Daik-U (Bago (East)),"""Daik-U"": [""Dike U""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Dike U,BAGO EAST,Yedashe,Bago (East),33.3,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Daik-U (Bago (East)),"""Yedashe"": [""Dike U""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Dike U,BAGO EAST,Kyauktaga,Bago (East),28.6,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Daik-U (Bago (East)),"""Kyauktaga"": [""Dike U""]"
01_Data/Marketing/2026 Marketing Summary.xlsx,Sheet1,Township,Eaindu,Kayin,Thandaunggyi,Kayin,44.4,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Thandaunggyi (Kayin),"""Thandaunggyi"": [""Eaindu""]"
01_Data/Marketing/2026 Marketing Summary.xlsx,Sheet1,Township,Eaindu,Kayin,Hlaingbwe,Kayin,40.0,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Thandaunggyi (Kayin),"""Hlaingbwe"": [""Eaindu""]"
01_Data/Marketing/2026 Marketing Summary.xlsx,Sheet1,Township,Eaindu,Kayin,Hpa-An,Kayin,36.4,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Thandaunggyi (Kayin),"""Hpa-An"": [""Eaindu""]"
01_Data/Marketing/2026 Marketing Summary.xlsx,Sheet1,Township,Gtopin Kouk,Bago West,Gyobingauk,Bago (West),60.0,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Gyobingauk (Bago (West)),"""Gyobingauk"": [""Gtopin Kouk""]"
01_Data/Marketing/2026 Marketing Summary.xlsx,Sheet1,Township,Gtopin Kouk,Bago West,Monyo,Bago (West),40.0,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Gyobingauk (Bago (West)),"""Monyo"": [""Gtopin Kouk""]"
01_Data/Marketing/2026 Marketing Summary.xlsx,Sheet1,Township,Gtopin Kouk,Bago West,Okpho,Bago (West),40.0,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Gyobingauk (Bago (West)),"""Okpho"": [""Gtopin Kouk""]"
01_Data/Booking/KMMF3002 KMM Booking Data.2.xlsx,Data,Township,HTANTAPIN,YANGON,Htantabin,Yangon,88.9,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Htantabin (Yangon),"""Htantabin"": [""HTANTAPIN""]"
01_Data/Booking/KMMF3002 KMM Booking Data.2.xlsx,Data,Township,HTANTAPIN,YANGON,Twantay,Yangon,62.5,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Htantabin (Yangon),"""Twantay"": [""HTANTAPIN""]"
01_Data/Booking/KMMF3002 KMM Booking Data.2.xlsx,Data,Township,HTANTAPIN,YANGON,Thanlyin,Yangon,58.8,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Htantabin (Yangon),"""Thanlyin"": [""HTANTAPIN""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Htan Ta Pin,BAGO WEST,Nattalin,Bago (West),47.1,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Nattalin (Bago (West)),"""Nattalin"": [""Htan Ta Pin""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Htan Ta Pin,BAGO WEST,Letpadan,Bago (West),35.3,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Nattalin (Bago (West)),"""Letpadan"": [""Htan Ta Pin""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Htan Ta Pin,BAGO WEST,Shwedaung,Bago (West),33.3,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Nattalin (Bago (West)),"""Shwedaung"": [""Htan Ta Pin""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Htan Tapin,YANGON,Htantabin,Yangon,88.9,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Htantabin (Yangon),"""Htantabin"": [""Htan Tapin""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Htan Tapin,YANGON,Twantay,Yangon,62.5,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Htantabin (Yangon),"""Twantay"": [""Htan Tapin""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Htan Tapin,YANGON,Thanlyin,Yangon,58.8,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Htantabin (Yangon),"""Thanlyin"": [""Htan Tapin""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Ka Nyut Kwin,BAGO EAST,Oktwin,Bago (East),62.5,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Oktwin (Bago (East)),"""Oktwin"": [""Ka Nyut Kwin""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Ka Nyut Kwin,BAGO EAST,Htantabin,Bago (East),52.6,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Oktwin (Bago (East)),"""Htantabin"": [""Ka Nyut Kwin""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Ka Nyut Kwin,BAGO EAST,Thanatpin,Bago (East),52.6,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Oktwin (Bago (East)),"""Thanatpin"": [""Ka Nyut Kwin""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Kamayut,YANGON,Kamaryut,Yangon,93.3,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Kamaryut (Yangon),"""Kamaryut"": [""Kamayut""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Kamayut,YANGON,Kawhmu,Yangon,61.5,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Kamaryut (Yangon),"""Kawhmu"": [""Kamayut""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Kamayut,YANGON,Kayan,Yangon,50.0,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Kamaryut (Yangon),"""Kayan"": [""Kamayut""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Kan ma,MAGWAY,Kamma,Magway,80.0,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Kamma (Magway),"""Kamma"": [""Kan ma""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Kan ma,MAGWAY,Gangaw,Magway,54.5,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Kamma (Magway),"""Gangaw"": [""Kan ma""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Kan ma,MAGWAY,Natmauk,Magway,50.0,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Kamma (Magway),"""Natmauk"": [""Kan ma""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Kyan Khin,AYEYARWADDY,Yankin,Yangon,85.7,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Yankin (Yangon),"""Yankin"": [""Kyan Khin""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Kyan Khin,AYEYARWADDY,Kyangin,Ayeyarwady,80.0,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Yankin (Yangon),"""Kyangin"": [""Kyan Khin""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Kyan Khin,AYEYARWADDY,Kani,Sagaing,66.7,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Yankin (Yangon),"""Kani"": [""Kyan Khin""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Kyauk Tagar,BAGO EAST,Kyauktaga,Bago (East),94.7,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Kyauktaga (Bago (East)),"""Kyauktaga"": [""Kyauk Tagar""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Kyauk Tagar,BAGO EAST,Kyaukkyi,Bago (East),55.6,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Kyauktaga (Bago (East)),"""Kyaukkyi"": [""Kyauk Tagar""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Kyauk Tagar,BAGO EAST,Kawa,Bago (East),42.9,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Kyauktaga (Bago (East)),"""Kawa"": [""Kyauk Tagar""]"
01_Data/Marketing/2026 Marketing Summary.xlsx,Sheet1,Township,Kyeikmaraw,Mon,Kyaikmaraw,Mon,90.0,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Kyaikmaraw (Mon),"""Kyaikmaraw"": [""Kyeikmaraw""]"
01_Data/Marketing/2026 Marketing Summary.xlsx,Sheet1,Township,Kyeikmaraw,Mon,Kyaikto,Mon,47.1,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Kyaikmaraw (Mon),"""Kyaikto"": [""Kyeikmaraw""]"
01_Data/Marketing/2026 Marketing Summary.xlsx,Sheet1,Township,Kyeikmaraw,Mon,Ye,Mon,33.3,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Kyaikmaraw (Mon),"""Ye"": [""Kyeikmaraw""]"
01_Data/Booking/KMMF3002 KMM Booking Data.2.xlsx,Data,Township,LANMATAW,YANGON,Lanmadaw,Yangon,87.5,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Lanmadaw (Yangon),"""Lanmadaw"": [""LANMATAW""]"
01_Data/Booking/KMMF3002 KMM Booking Data.2.xlsx,Data,Township,LANMATAW,YANGON,Twantay,Yangon,53.3,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Lanmadaw (Yangon),"""Twantay"": [""LANMATAW""]"
01_Data/Booking/KMMF3002 KMM Booking Data.2.xlsx,Data,Township,LANMATAW,YANGON,Hlaingtharya (West),Yangon,50.0,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Lanmadaw (Yangon),"""Hlaingtharya (West)"": [""LANMATAW""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Lanmataw,YANGON,Lanmadaw,Yangon,87.5,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Lanmadaw (Yangon),"""Lanmadaw"": [""Lanmataw""]"
